id,title,description,link,image_link,price,sale_price,category,availability,color,gender,mpn
w97,Paper Bag Waist Trousers,Gathered paper-bag waist trousers in cotton twill. Self-tie belt with tapered legs.,http://localhost:8080/product/detail.html?id=w97,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Women,out of stock,Camel,Women,w9722c
w98,Leather Shorts,Tailored shorts in butter-soft nappa leather. High waist with front pleats.,http://localhost:8080/product/detail.html?id=w98,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Women,in stock,Ivory,Women,w9825i
w99,Silk Slip Skirt,Bias-cut silk charmeuse slip skirt. Elasticated waist with a fluid midi length.,http://localhost:8080/product/detail.html?id=w99,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Women,in stock,Red,Women,w9927r
w100,Jogger Pants,Premium cotton-blend joggers with ribbed cuffs. Elevated casual for weekends.,http://localhost:8080/product/detail.html?id=w100,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Women,in stock,Green,Women,w10023g
w101,Tailored Coat,Double-breasted coat in wool-cashmere blend. Structured shoulders and a flattering silhouette.,http://localhost:8080/product/detail.html?id=w101,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,395.00,,Clothing > Women,out of stock,Black,Women,w10119b
w102,Trench Coat,Classic double-breasted trench in water-resistant cotton gabardine. Storm flap and epaulettes.,http://localhost:8080/product/detail.html?id=w102,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,345.00,,Clothing > Women,in stock,White,Women,w10228w
w103,Leather Biker Jacket,Cropped biker jacket in lambskin leather. Asymmetric zip with quilted lining.,http://localhost:8080/product/detail.html?id=w103,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,385.00,,Clothing > Women,in stock,Navy,Women,w10326n
w104,Linen Blazer,Relaxed-fit blazer in stonewashed linen. Single-button closure and patch pockets.,http://localhost:8080/product/detail.html?id=w104,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Women,in stock,Beige,Women,w10420b
w105,Wool Cape,Dramatic wool cape with arm slits. Oversized collar and toggle closure.,http://localhost:8080/product/detail.html?id=w105,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,275.00,,Clothing > Women,out of stock,Brown,Women,w10521b
w106,Puffer Jacket,Lightweight down puffer jacket with a high collar. Packable design for travel.,http://localhost:8080/product/detail.html?id=w106,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Women,in stock,Grey,Women,w10624g
w107,Suede Jacket,Cropped jacket in butter-soft goat suede. Snap-front closure with side pockets.,http://localhost:8080/product/detail.html?id=w107,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,315.00,,Clothing > Women,in stock,Camel,Women,w10722c
w108,Denim Jacket,Classic denim trucker jacket in rigid selvedge. Vintage-inspired with brass buttons.,http://localhost:8080/product/detail.html?id=w108,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Women,in stock,Ivory,Women,w10825i
w109,Bouclé Jacket,Collarless bouclé jacket with fringe trim. Gold-tone buttons and patch pockets.,http://localhost:8080/product/detail.html?id=w109,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,285.00,,Clothing > Women,out of stock,Red,Women,w10927r
w110,Rain Coat,Hooded rain coat in coated cotton. A-line silhouette with hidden snap closure.,http://localhost:8080/product/detail.html?id=w110,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Women,in stock,Green,Women,w11023g
w111,Shearling Coat,"Genuine shearling coat with a shawl collar. Warm, luxurious, and effortlessly cool.",http://localhost:8080/product/detail.html?id=w111,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,485.00,,Clothing > Women,in stock,Black,Women,w11119b
w112,Quilted Jacket,Diamond-quilted jacket with corduroy collar. Lightweight insulation for between-season days.,http://localhost:8080/product/detail.html?id=w112,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Women,in stock,White,Women,w11228w
w113,Velvet Blazer,Slim-fit blazer in cotton velvet. Peak lapels and satin-lined sleeves.,http://localhost:8080/product/detail.html?id=w113,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Women,out of stock,Navy,Women,w11326n
w114,Cocoon Coat,Oversized cocoon-shape coat in double-face wool. Dropped shoulders with hidden buttons.,http://localhost:8080/product/detail.html?id=w114,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,355.00,,Clothing > Women,in stock,Beige,Women,w11420b
w115,Cropped Bomber Jacket,Cropped satin bomber with ribbed trim. Zip front with side slit pockets.,http://localhost:8080/product/detail.html?id=w115,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Women,in stock,Brown,Women,w11521b
w116,Tweed Blazer,Single-breasted tweed blazer in a heritage check. Elbow patches and horn buttons.,http://localhost:8080/product/detail.html?id=w116,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,265.00,,Clothing > Women,in stock,Grey,Women,w11624g
w117,Parka,Hooded parka with faux-fur trim. Water-resistant shell with a warm padded lining.,http://localhost:8080/product/detail.html?id=w117,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,275.00,,Clothing > Women,out of stock,Camel,Women,w11722c
w118,Cape Coat,Elegant cape coat in double-face cashmere-blend. Single-button closure at the neck.,http://localhost:8080/product/detail.html?id=w118,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,325.00,,Clothing > Women,in stock,Ivory,Women,w11825i
w119,Oversized Blazer,Borrowed-from-the-boys oversized blazer. Relaxed fit in herringbone wool.,http://localhost:8080/product/detail.html?id=w119,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Women,in stock,Red,Women,w11927r
w120,Faux Fur Coat,Luxurious faux-fur coat with a shawl collar. Fully lined with hook-and-eye closure.,http://localhost:8080/product/detail.html?id=w120,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,285.00,,Clothing > Women,in stock,Green,Women,w12023g
w121,Utility Jacket,Cotton canvas utility jacket with multiple pockets. Drawstring waist for shape.,http://localhost:8080/product/detail.html?id=w121,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Women,out of stock,Black,Women,w12119b
w122,Longline Vest,Sleeveless longline vest in crepe. Open front with a tie belt at the waist.,http://localhost:8080/product/detail.html?id=w122,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Women,in stock,White,Women,w12228w
w123,Leather Trench Coat,Full-length trench coat in butter-soft leather. Belted waist with a dramatic silhouette.,http://localhost:8080/product/detail.html?id=w123,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,495.00,,Clothing > Women,in stock,Navy,Women,w12326n
w124,Cropped Denim Jacket,Boxy cropped denim jacket in light wash. Raw edges and oversized pockets.,http://localhost:8080/product/detail.html?id=w124,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Women,in stock,Beige,Women,w12420b
w125,Knit Blazer,Soft-structured blazer in Milano knit. The comfort of knitwear with blazer polish.,http://localhost:8080/product/detail.html?id=w125,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Women,out of stock,Brown,Women,w12521b
w126,Varsity Jacket,Wool-blend varsity jacket with leather sleeves. Snap-front closure with ribbed trim.,http://localhost:8080/product/detail.html?id=w126,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Women,in stock,Grey,Women,w12624g
w127,Teddy Coat,Cozy teddy-fleece coat with a notched collar. Oversized pockets and a single-button front.,http://localhost:8080/product/detail.html?id=w127,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,235.00,,Clothing > Women,in stock,Camel,Women,w12722c
w128,Hooded Wool Coat,Minimalist hooded coat in pressed wool. Clean lines with hidden zip closure.,http://localhost:8080/product/detail.html?id=w128,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,315.00,,Clothing > Women,in stock,Ivory,Women,w12825i
w129,Military Jacket,Structured military jacket with brass buttons. Epaulettes and a cinched waist.,http://localhost:8080/product/detail.html?id=w129,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Women,out of stock,Red,Women,w12927r
w130,Double-Breasted Blazer,Sharp double-breasted blazer in pinstripe wool. Gold-tone buttons with a nipped waist.,http://localhost:8080/product/detail.html?id=w130,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Women,in stock,Green,Women,w13023g
w131,Knit Cardigan,Oversized chunky-rib cardigan with patch pockets. The season's most versatile layer.,http://localhost:8080/product/detail.html?id=w131,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Women,in stock,Black,Women,w13119b
w132,Cable Knit Sweater,Heritage cable-knit sweater in merino wool. Crew neck with ribbed cuffs.,http://localhost:8080/product/detail.html?id=w132,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Women,in stock,White,Women,w13228w
w133,Cashmere Hoodie,Relaxed cashmere hoodie with kangaroo pocket. Luxury meets comfort.,http://localhost:8080/product/detail.html?id=w133,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Women,out of stock,Navy,Women,w13326n
w134,Mohair Cardigan,Fuzzy mohair-blend cardigan with mother-of-pearl buttons. Cropped with a boxy fit.,http://localhost:8080/product/detail.html?id=w134,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Women,in stock,Beige,Women,w13420b
w135,Ribbed Knit Vest,Sleeveless ribbed knit vest in cotton. V-neck with a relaxed fit for layering.,http://localhost:8080/product/detail.html?id=w135,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Women,in stock,Brown,Women,w13521b
w136,Intarsia Sweater,Colorful intarsia-knit sweater with a geometric motif. Oversized fit.,http://localhost:8080/product/detail.html?id=w136,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Women,in stock,Grey,Women,w13624g
w137,Cashmere Wrap,Oversized cashmere wrap that doubles as a scarf. Featherweight warmth in pure luxury.,http://localhost:8080/product/detail.html?id=w137,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,195.00,,Clothing > Women,out of stock,Camel,Women,w13722c
w138,Merino Polo Neck,Fine-gauge merino polo neck. Slim fit with a slightly elongated silhouette.,http://localhost:8080/product/detail.html?id=w138,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Women,in stock,Ivory,Women,w13825i
w139,Chunky Knit Sweater,"Hand-knit effect chunky sweater in alpaca blend. Statement texture, relaxed fit.",http://localhost:8080/product/detail.html?id=w139,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Women,in stock,Red,Women,w13927r
w140,Cotton Knit Cardigan,Lightweight cotton cardigan with shell buttons. Perfect for spring layering.,http://localhost:8080/product/detail.html?id=w140,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,115.00,,Clothing > Women,in stock,Green,Women,w14023g
w141,Fair Isle Sweater,Traditional Fair Isle pattern in Shetland wool. Heritage knitting meets modern colour.,http://localhost:8080/product/detail.html?id=w141,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Women,out of stock,Black,Women,w14119b
w142,Cropped Cardigan,Cropped cardigan in soft cotton-cashmere. Self-covered buttons and ribbed trim.,http://localhost:8080/product/detail.html?id=w142,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,105.00,,Clothing > Women,in stock,White,Women,w14228w
w143,Slouchy Sweater,Oversized slouchy sweater in baby alpaca. Dropped shoulders and a wide boat neck.,http://localhost:8080/product/detail.html?id=w143,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Women,in stock,Navy,Women,w14326n
w144,Striped Knit Top,Multicolour striped knit in cotton-linen blend. A cheerful layering piece.,http://localhost:8080/product/detail.html?id=w144,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Women,in stock,Beige,Women,w14420b
w145,Twinset Cardigan,Classic twinset cardigan and matching camisole in fine-gauge merino.,http://localhost:8080/product/detail.html?id=w145,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,175.00,,Clothing > Women,out of stock,Brown,Women,w14521b
w146,Bouclé Knit Sweater,Textured bouclé sweater with a round neckline. Soft and cozy with visual interest.,http://localhost:8080/product/detail.html?id=w146,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Women,in stock,Grey,Women,w14624g
w147,Roll-Neck Sweater,Mid-weight roll-neck sweater in extra-fine merino. A cold-weather workhorse.,http://localhost:8080/product/detail.html?id=w147,https://images.unsplash.com/photo-1485968579580-b6d095142e6e?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Women,in stock,Camel,Women,w14722c
w148,Open-Front Cardigan,"Waterfall-front cardigan in a wool-cashmere blend. No closures, just effortless draping.",http://localhost:8080/product/detail.html?id=w148,https://images.unsplash.com/photo-1496747611176-843222e1e57c?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Women,in stock,Ivory,Women,w14825i
w149,Jacquard Knit Sweater,Tonal jacquard-knit sweater with a leaf motif. Subtle texture on a classic shape.,http://localhost:8080/product/detail.html?id=w149,https://images.unsplash.com/photo-1469334031218-e382a71b716b?w=400&h=500&fit=crop&q=80,165.00,,Clothing > Women,out of stock,Red,Women,w14927r
w150,Zip-Up Knit Jacket,Full-zip knit jacket in Milano stitch. Stand collar with side pockets.,http://localhost:8080/product/detail.html?id=w150,https://images.unsplash.com/photo-1554568218-0f1715e72254?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Women,in stock,Green,Women,w15023g
w151,Colour-Block Sweater,Bold colour-block sweater in organic cotton. Crew neck with ribbed trim.,http://localhost:8080/product/detail.html?id=w151,https://images.unsplash.com/photo-1529139574466-a303027c1d8b?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Women,in stock,Black,Women,w15119b
w152,Pointelle Knit Top,Delicate pointelle-stitch top in cotton. Scoop neck with cap sleeves.,http://localhost:8080/product/detail.html?id=w152,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Women,in stock,White,Women,w15228w
w153,Aran Knit Sweater,"Traditional Aran-stitch sweater in undyed wool. Heritage craft, timeless style.",http://localhost:8080/product/detail.html?id=w153,https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?w=400&h=500&fit=crop&q=80,185.00,,Clothing > Women,out of stock,Navy,Women,w15326n
w154,Metallic Knit Top,Shimmering metallic-thread knit top. Slim fit with a boat neckline.,http://localhost:8080/product/detail.html?id=w154,https://images.unsplash.com/photo-1539109136881-3be0616acf4b?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Women,in stock,Beige,Women,w15420b
